id,geo_score
211145,3.1
27922,-5.86
112211,5.86
10474,5.86
224979,7.24
102708,-5.17
6225,-5.17
139267,9.31
56357,1.03
179177,-5.41
214901,
158731,8.62
185112,-1.03
42174,2.41
264543,2.41
2450,-5.17
167589,5.86
263082,4.48
247293,-3.79
9339,-1.9400000000000013
79628,-6.55
183889,7.24
217902,-3.1
103919,5.86
208343,-3.1
276327,-13.54
58739,-10.780000000000001
242275,-0.34
93358,-1.72
9753,-7.93
261126,2.41
155252,7.93
190011,17.57
5127,2.41
130051,20.36
173452,
108052,-6.290000000000001
142287,-1.03
252327,0.34
236618,-3.79
34040,-5.17
19098,5.86
275360,2.41
256119,7.93
81230,1.72
119499,6.55
51017,-10.0
212825,4.25
192408,8.62
29320,-7.24
56962,-1.72
28987,-1.72
155142,7.24
106390,-2.41
169186,8.62
193851,5.86
14570,-3.1
215242,-4.48
124736,3.1
220996,0.8399999999999999
120345,7.24
271828,7.24
92710,-3.79
53066,1.72
96938,
255259,-5.17
40713,
150780,-15.02
215917,-1.03
131214,7.24
198241,4.48
263220,-1.72
168739,-7.24
144717,
250226,9.31
230983,-5.86
29867,
7866,-0.34
278469,-0.34
255569,9.28
18814,8.62
118939,4.48
219752,-0.34
203630,10.0
208956,-5.86
132995,7.24
278496,1.72
2370,-7.24
258146,8.440000000000001
217417,-9.31
145698,5.86
47113,-3.1
220211,6.55
100929,0.34
152239,-5.86
205628,-7.24
74786,-5.86
246507,-7.24
81957,3.1
8522,7.93
202099,5.86
129488,-11.700000000000001
82082,-8.62
74820,-0.34
68407,-4.48
242425,-12.61
99700,-8.430000000000001
275540,-3.79
147921,8.62
115282,8.62
142231,4.48
175632,1.03
156975,7.93
35275,1.03
234173,-7.93
151220,-2.41
76245,1.72
232124,7.24
262143,-5.17
263141,10.0
132985,-2.41
207279,7.24
177880,3.79
255111,-4.48
206356,22.95
22105,
197459,3.1
237116,-0.34
119375,0.34
84703,-9.31
125836,3.79
11530,1.03
105854,-0.5399999999999998
265452,-8.62
100750,
10520,-0.34
222879,5.86
6250,-10.0
203663,-7.24
68493,-10.0
133312,6.55
228943,2.119999999999999
169813,4.48
164281,9.31
240686,-9.31
60313,5.86
7469,-9.31
86237,4.259999999999999
99893,-8.89
244295,-1.03
284378,-9.31
259760,-0.5199999999999989
33479,-2.8600000000000017
48320,-4.48
138518,
102627,-9.31
202262,-3.1
235786,3.79
267127,9.31
204218,1.72
254346,-9.31
238137,8.62
39045,5.489999999999999
44162,5.86
133751,9.31
279179,9.96
95627,-10.0
187239,27.32
7066,10.0
121222,
266990,8.62
104650,7.24
132643,-2.41
26133,7.93
27266,3.79
61230,9.690000000000001
97105,8.62
165743,2.05
34005,2.41
128759,-10.299999999999999
141420,2.200000000000002
56850,-15.960000000000003
9514,9.61
149079,10.0
75176,1.03
66455,3.79
192315,1.03
193515,2.3899999999999997
35409,-1.03
39907,-7.93
207257,9.41
191716,-7.93
273031,22.13
279131,13.01
51283,-10.0
25707,-0.919999999999999
216561,-3.669999999999999
192827,-17.07
37176,-5.86
231616,-15.619999999999997
213481,6.55
150097,2.41
281048,16.52
282071,-3.1
87641,-6.55
37989,-1.72
29597,-8.62
207339,-1.03
83099,6.55
148031,1.72
98411,
21713,-7.24
76679,3.1
278830,5.86
104773,7.93
166807,5.17
116297,2.41
48954,-3.1
5188,-2.41
167912,-8.62
116037,-3.1
96002,2.41
66830,1.72
257416,-9.31
239744,11.600000000000001
105351,1.03
18851,6.55
226674,22.53
165859,-20.91
197789,5.17
67030,8.62
52357,
26667,
190043,-4.48
194907,6.55
232291,-4.48
184464,-1.72
146322,12.19
172011,0.34
174502,-8.62
85674,-2.41
216077,-1.1499999999999992
21449,10.0
52750,-9.31
29364,-5.86
144877,-11.88
35352,4.510000000000001
225174,-10.0
136218,-8.62
15944,-8.7
252168,-3.79
82945,-2.41
117746,-5.86
138053,
267592,-1.72
110394,3.79
254445,-7.93
166156,-4.48
212900,-1.03
239056,3.79
12823,-4.48
208312,5.86
102345,1.72
231577,-7.93
17992,4.48
224634,9.49
263817,-5.86
185433,-20.890000000000004
160173,
160873,0.34
85044,-6.55
189662,3.1
252309,-5.86
12345,0.34
150900,1.03
137678,4.65
205844,-5.17
68652,-8.62
197674,9.31
111887,-1.03
263032,
259167,
22442,-2.41
207313,9.31
137406,-6.55
105817,
29254,7.24
211013,10.0
10726,7.24
83447,-4.48
20844,0.9299999999999988
92845,-1.03
170087,7.93
183070,5.86
196269,-8.62
6320,-1.8399999999999999
100914,1.03
198864,2.41
152933,
44769,-15.040000000000001
267021,10.7
174008,-0.34
95705,2.41
43257,10.0
115847,2.41
173257,-10.0
15991,0.34
176360,4.48
121742,-0.8700000000000006
134491,-2.41
268316,3.1
241981,-4.9700000000000015
109916,-2.41
225835,-14.77
199834,7.93
265000,14.28
279064,7.24
62646,7.24
7361,2.41
69659,
24508,3.79
4310,-13.09
181783,21.810000000000002
13157,-2.41
259590,-0.34
113274,-4.48
171216,-3.1
210480,4.48
253560,3.1
62406,-5.17
15594,-5.17
67552,7.93
31355,-2.5000000000000013
79035,0.4
186528,-0.34
162368,-3.79
140935,-5.17
217148,-1.03
98625,-7.93
138424,-7.93
125478,5.86
274497,-6.55
224639,3.79
18837,-4.48
66986,1.03
242537,-5.59
3152,9.31
160199,-9.31
107526,-1.72
238393,3.13
50829,-6.55
284365,-1.03
117111,2.41
72973,-2.41
44742,-3.3099999999999996
7122,-1.58
9136,3.1
194246,9.31
171141,
89401,4.48
278051,-5.17
135232,9.31
219415,-7.93
233690,-20.11
170517,-8.62
115631,
7792,-20.54
705,5.6899999999999995
263504,0.34
194266,-2.41
58340,8.62
203920,-7.93
14965,-1.72
274989,-7.24
57368,-5.86
232797,7.93
116776,6.55
12583,-9.31
22341,6.55
2153,-6.55
119059,9.31
146867,8.36
188539,-2.41
50468,3.79
135631,1.72
45277,-3.79
262552,-11.23
80845,-5.86
38165,-7.93
236983,-6.55
191727,-5.17
167464,-1.2000000000000002
75492,10.0
12287,-17.83
118517,3.79
191519,-2.41
46717,-5.86
279586,-9.700000000000001
72482,-19.9
83762,21.49
249818,4.48
284615,-2.41
106009,16.92
213896,-2.41
111636,3.1
211853,3.85
284298,5.86
264853,4.48
80015,0.34
142110,22.319999999999997
241524,-1.72
90864,7.24
231400,-3.1
142469,10.0
261235,-1.03
257359,9.31
225010,1.72
226414,8.62
71134,-9.31
139191,-0.34
102599,5.960000000000001
2745,-5.86
254220,7.24
236240,-1.03
100610,5.17
139017,-6.55
155966,-9.31
189339,
128888,8.62
213619,2.41
259975,-5.17
151859,3.1
218499,-8.62
101422,1.03
250922,3.79
127317,-9.31
4396,7.93
85060,0.34
35481,7.93
224641,2.41
65599,-13.950000000000001
103393,-5.86
257349,4.48
72736,7.24
269173,-4.48
55353,-10.0
228512,1.03
24861,-3.79
107526,1.03
203450,-5.23
106089,-5.86
174881,5.17
265172,
155857,3.79
621,-1.72
45258,-0.34
115049,6.55
100718,3.79
178234,3.1
29511,10.0
162502,4.48
152082,-34.53
282153,-3.1
238016,8.62
106876,9.31
12040,-6.55
251670,-11.469999999999999
225303,
260633,3.1
26298,-9.990000000000002
149927,
111149,-1.03
175120,27.15
46141,-3.79
7811,-23.86
226183,-13.86
47726,6.55
177616,-7.24
261086,-6.55
227480,10.0
261652,4.48
220281,-10.49
7552,1.03
137674,-1.72
103254,0.7300000000000004
152679,3.1
141346,-0.6200000000000003
61478,-4.48
121478,5.86
203144,17.23
209911,-0.34
254511,-10.0
15264,-1.72
23588,5.86
4876,7.24
284444,-5.86
106354,-5.17
199274,-9.31
14161,0.4400000000000013
102204,-9.4
62840,0.26000000000000023
114170,8.450000000000001
194530,7.93
226744,-8.62
256559,5.17
260320,7.87
66669,-12.45
134209,2.73
165967,-4.48
95056,8.62
222329,20.270000000000003
39250,2.41
20647,3.1
152366,2.41
71304,-7.24
20753,7.93
170885,-3.1
144505,4.370000000000001
241390,-3.79
230675,-7.24
131134,-7.24
83654,-2.41
153450,-1.03
33596,-15.840000000000002
195343,-5.17
224117,-6.55
276369,-3.1
61864,9.31
105628,8.62
143577,3.1
173427,-2.559999999999999
222006,-6.55
65797,11.24
173872,-7.24
256222,-1.03
276164,-10.0
31203,8.62
131750,6.55
172040,-1.1800000000000008
222320,-6.55
208744,-11.92
146363,-5.6899999999999995
109219,-6.55
241092,
174102,16.95
200230,-9.31
259788,7.24
163871,4.48
4931,7.93
47392,-5.86
279086,-0.7200000000000006
253233,1.72
141540,-1.03
142348,9.280000000000001
233097,9.31
203852,7.24
66697,-7.24
38448,-3.1
85585,1.03
97698,-5.86
205832,-5.17
141042,0.34
46229,0.34
85920,-1.03
254780,
261242,8.4
58028,-18.62
141275,-4.48
60039,-7.93
33883,10.0
135569,8.62
229818,-1.1500000000000001
222181,-5.17
31653,4.48
26016,4.48
9551,
254853,-3.1
115336,-0.9699999999999989
73087,10.0
106994,
176564,-5.17
127572,13.549999999999999
274001,-18.58
209663,2.41
100517,-5.86
66604,-2.41
181234,-10.0
202577,1.72
274768,-3.79
29549,-5.86
33800,
96408,-6.480000000000001
282322,-8.62
232283,5.37
6241,-3.1
3610,
98330,-2.08
95862,-3.1
74320,-8.62
280865,4.840000000000001
52864,-3.1
71320,-7.24
221146,-3.1
140173,6.55
182822,
199040,1.03
284160,7.93
132214,1.03
27035,10.0
60301,-1.72
7921,10.0
154616,7.93
194304,3.85
283057,-5.86
271886,7.93
98507,11.82
247257,-5.86
122334,-8.62
13695,-3.79
147545,
201909,2.41
83635,10.0
247457,-5.86
199262,-8.62
101898,-7.24
78979,3.79
148888,3.1
75302,-12.69
103387,-7.93
143309,-8.62
253737,-14.200000000000001
47265,-17.23
128907,-8.62
232342,-4.48
170659,-5.17
179875,-4.48
147027,17.78
58461,-2.1000000000000005
166714,-2.41
204666,-2.3699999999999997
95310,5.86
190414,9.31
76894,-10.0
55108,-7.93
20015,0.34
222242,
270371,3.79
137058,-1.72
1175,9.31
24534,-5.9399999999999995
115465,0.34
161337,-9.31
277437,-0.34
273309,7.24
170018,-5.17
60068,0.8600000000000001
97589,-8.62
149644,2.41
183437,-2.41
197717,1.72
255433,7.93
38241,3.1
77925,5.17
157790,-7.24
280068,-6.55
152035,3.79
63523,-10.0
56014,12.64
259194,-12.159999999999998
199975,-3.1
2390,-16.13
5398,-18.060000000000002
113741,-5.17
224882,-4.0
207477,1.03
1130,-7.24
100507,-2.41
108315,-6.55
242636,2.4799999999999995
115167,7.24
239328,1.03
126142,-8.62
195678,-10.0
151955,-2.41
185668,0.34
151334,5.17
105451,-7.93
44698,-1.72
82328,10.11
91975,-7.93
383,10.42
192453,4.109999999999999
84006,9.31
94290,7.24
9701,-8.41
63049,-3.79
161553,-1.9399999999999995
72989,3.1
186480,1.03
210999,8.62
114964,8.09
183765,-5.17
277585,1.03
76094,-3.79
49706,3.79
230365,2.41
34137,3.1
41757,1.03
38159,-14.0
200141,-5.17
56531,2.41
87452,-9.31
29271,1.72
281081,7.880000000000001
76394,0.34
163973,-7.93
80457,-0.34
77698,-9.31
104921,5.83
19883,7.24
192463,9.31
206567,-12.51
164784,-3.79
178080,-5.17
92123,10.0
41206,-3.79
64422,-1.72
33333,
169010,-1.72
112719,10.0
199972,6.55
196000,-5.86
141475,-4.48
282076,-3.1
236091,-3.79
262097,1.72
88443,3.7799999999999994
284039,8.22
210128,-3.79
131335,-4.48
62556,-3.79
259330,8.62
161940,-0.5800000000000001
147579,17.67
155472,-1.72
212727,6.55
216907,-0.34
260092,7.96
5810,6.55
135183,-7.93
103623,-0.34
181889,-7.24
191181,-5.17
107910,-4.48
32818,-10.0
31316,5.17
250290,5.839999999999999
33446,-19.169999999999998
94959,16.15
219720,3.7399999999999998
254281,-4.48
5848,1.72
134356,-12.609999999999998
276707,-5.86
116358,8.62
41917,18.57
204614,9.31
33129,1.67
272201,13.2
209870,-4.48
135068,-4.48
189656,-0.34
245495,3.79
167757,3.79
100698,4.48
224212,5.17
121359,0.34
251343,-5.86
194698,-5.86
150621,-7.24
243866,-7.93
42220,3.1
221377,7.24
211398,2.41
91270,-5.86
103948,11.569999999999999
34735,8.62
197881,5.17
30829,-2.41
63320,9.219999999999999
63324,10.0
192262,8.62
243888,-3.1
82928,-13.440000000000001
40707,0.34
184003,-7.24
220123,5.17
135639,5.86
252310,12.93
75418,3.79
215775,10.0
105709,-5.86
168252,-5.86
256896,-9.709999999999997
243906,1.03
172287,-9.07
101414,4.48
34852,-1.72
184207,-1.5799999999999998
283973,-10.0
203654,-21.9
178431,7.24
84747,-9.31
52007,-3.1
164449,-8.62
135453,-0.34
66672,5.17
72536,-6.55
42525,2.41
89455,-4.48
196129,-2.9300000000000006
6892,-1.72
198335,7.93
237406,-5.359999999999999
140764,4.48
105685,3.79
86225,1.72
84605,25.64
273374,-3.79
105569,6.55
221013,6.55
68810,7.93
252600,14.58
162569,
158447,-1.7799999999999994
17871,5.17
153474,1.72
37511,-3.79
255340,
192645,0.07999999999999896
246562,14.8
58793,6.55
181222,2.41
184989,1.72
223690,4.48
109690,-5.17
23846,14.72
49519,-10.0
19162,1.72
62167,-10.0
56905,
9968,-1.03
84372,3.1
206449,5.86
254561,0.34
96186,0.7800000000000008
145889,-14.65
157780,3.79
156346,-9.31
139108,-5.17
20280,-1.03
259377,-0.34
271340,10.0
49997,-0.34
206457,-8.62
122018,1.72
142791,7.49
216119,7.93
276325,6.55
243539,-3.1
39805,1.3100000000000003
41838,5.17
82325,6.55
81791,-7.24
277524,0.34
246744,1.03
283554,3.1
181043,7.24
112366,3.79
198093,-7.24
180838,4.48
41696,-9.31
69283,-13.440000000000001
42770,-10.0
84702,6.74
119810,-7.24
59374,10.0
14089,
47399,-9.31
162950,-3.79
171839,5.86
50608,3.79
196060,1.72
195490,1.72
44877,1.7500000000000018
129258,21.49
206507,
269880,
160089,7.24
192211,-1.72
132914,5.17
280344,-2.41
62809,-4.3
148072,10.0
127948,-3.05
56298,-22.71
16619,
8861,-7.24
104313,-5.86
281597,-9.31
249912,-0.34
19243,5.86
145540,-0.34
67878,-3.79
215874,-10.23
193122,3.79
204794,-5.17
226999,-1.03
45063,7.24
134570,-10.0
59208,-0.34
131239,-3.1
158921,-1.03
22724,3.1
231139,2.41
195817,-5.86
94510,5.86
142277,-4.48
56576,-4.48
53834,1.03
262815,9.31
13780,-7.93
84984,5.86
70564,-9.65
116751,10.0
162774,1.03
232846,-4.789999999999999
216244,2.41
182524,10.0
38327,3.79
208947,-1.03
23436,5.86
188017,3.1
49809,-3.79
244210,-0.34
61859,12.41
90391,-7.24
114226,-6.55
247317,7.93
42825,-2.41
123004,4.48
209876,3.79
5923,-7.93
202752,-1.72
14584,9.31
82965,-5.17
175263,
255241,9.31
51147,-1.03
179742,-9.31
140585,1.03
7438,-3.79
187442,6.55
11135,-3.1
230622,-4.48
232950,-5.86
255795,-3.79
48744,-2.41
254844,2.41
29038,0.29999999999999893
174659,-7.569999999999999
42482,-5.86
130740,-6.55
12719,3.1
118108,4.48
264595,-3.179999999999998
211655,
277064,9.31
97016,-5.86
213382,4.59
57099,-9.31
249815,-0.34
211678,3.1
29313,0.34
87360,-3.79
203371,-5.86
269421,7.889999999999999
61992,1.72
159288,5.17
249969,
149001,
156263,-16.33
252892,
117371,7.24
243201,3.79
277834,-1.03
38222,3.79
234029,10.0
153464,-29.2
172470,5.86
55315,-3.79
2882,-2.41
208892,5.17
134068,-1.03
173769,-10.0
282039,4.48
212476,-6.55
281788,-8.62
107098,-2.41
117489,
42705,
114661,-3.1
130200,
21480,
27792,-7.24
92022,6.55
257667,-5.17
17366,9.31
243026,-2.41
153039,-3.79
128538,-7.24
68858,6.55
91134,3.1
216888,6.55
177167,
109167,-18.71
217449,1.72
77491,-7.93
278246,-6.55
194048,-5.86
274508,-8.62
166359,-3.79
124304,7.24
205582,-3.4100000000000006
185589,6.55
50678,-6.55
168597,-1.72
7114,-7.93
177267,1.03
48067,0.34
271345,7.390000000000001
159578,
55942,-1.72
120409,-7.93
6586,5.86
176071,-0.34
74157,10.0
264358,7.24
154466,-9.31
189950,4.48
102789,-1.72
14571,-1.72
137913,-2.41
61698,2.8400000000000007
151252,-17.8
11390,-10.470000000000002
198267,5.86
54383,9.31
151551,-3.79
75618,-3.1
91407,-1.72
113253,1.03
139686,-1.03
272858,-1.03
240806,3.1
136679,-10.0
233333,-2.410000000000001
169814,-3.79
148436,10.0
86572,7.93
19766,6.55
244111,-7.93
170283,-8.62
274316,-0.9900000000000002
103105,-5.86
284625,10.0
260960,-20.85
233268,3.1
179975,-2.41
140268,6.92
233171,-1.72
252709,7.93
239784,3.1
149893,7.450000000000001
239093,-1.03
62892,-9.31
216854,-8.62
47890,-7.93
51465,10.0
1128,-9.31
184332,10.0
163517,6.55
32793,-0.9999999999999996
35622,-3.1
194649,1.03
10178,6.55
237375,-0.34
132282,4.48
231009,-3.4199999999999986
282064,-1.03
28844,3.379999999999998
242017,14.23
57263,17.35
236538,-5.89
212288,-20.97
236115,10.0
158967,-9.31
203852,-8.030000000000001
4574,-1.03
239047,-7.24
275395,5.86
3908,7.209999999999999
210305,-8.62
144035,0.34
273719,15.980000000000004
275977,-0.34
270535,-10.0
134198,5.86
128333,4.48
268681,1.72
194911,-4.48
208480,0.29000000000000004
10307,-7.799999999999998
109356,7.43
140021,-4.48
150001,4.48
10215,5.17
201789,-5.17
65596,7.93
205046,-8.62
121247,10.0
248582,-7.24
45030,25.08
282834,-0.34
104169,7.510000000000001
138253,9.31
271375,-5.86
207077,15.530000000000001
180184,1.03
217314,6.440000000000001
251618,8.62
277446,1.03
152299,8.62
218413,7.24
179692,18.959999999999997
70088,22.890000000000004
194759,13.860000000000001
43631,-5.17
276764,-5.86
126530,3.79
199123,-2.41
232683,-5.85
244411,9.31
189360,2.41
126205,7.93
12781,4.48
54238,7.24
277803,-6.55
121999,-2.329999999999999
115614,-8.62
7294,-10.0
72088,-16.06
209645,-1.03
254880,
167010,1.72
223371,-3.1
35396,9.31
163405,6.050000000000001
225869,1.9399999999999977
212054,-9.31
60148,3.1
189699,10.59
6489,1.72
95980,2.41
106859,-4.48
263353,3.79
80139,-3.960000000000001
204729,-1.72
254725,-5.86
113865,10.0
201623,-9.31
255806,-1.03
236526,-12.19
160195,3.79
12960,11.069999999999999
220383,-1.03
194418,7.24
205358,-0.34
187824,2.41
211851,1.03
282786,7.93
256403,-7.93
21133,5.86
40651,-13.020000000000003
229344,-9.31
227676,8.62
268531,-1.03
153083,7.93
95435,4.64
172598,5.86
260992,-1.9199999999999995
119978,7.24
63997,3.79
268576,-9.31
179111,-1.72
71054,7.93
155443,-5.17
76220,5.86
105205,-2.8099999999999987
207146,10.0
110278,-9.410000000000002
18820,2.41
967,-3.1
256173,5.86
202569,9.31
107597,10.0
3618,
248568,0.34
141789,-7.24
255940,-3.79
4979,-4.48
215118,-5.17
237682,8.62
127592,-1.6599999999999997
76182,
144799,-6.55
263346,-7.24
4169,
20994,-6.54
118163,-3.79
116937,7.93
283138,-1.6599999999999997
75920,-7.24
194192,
216482,4.48
132689,-6.55
103180,-1.0200000000000005
216736,2.41
96734,-1.72
80959,2.41
45406,3.79
270100,9.31
130212,-1.72
93338,-9.75
725,-6.55
63956,5.17
221452,3.1
33096,7.24
281257,-6.55
152973,-7.24
201503,-1.03
224687,-5.17
238023,16.84
3231,6.55
145663,1.03
189851,-10.0
206685,-3.79
130224,-10.0
77817,-7.24
127633,-1.03
202295,10.0
185723,6.55
262486,-8.94
233654,-7.24
268589,2.41
116507,3.1
266022,-0.34
108591,-3.1
87163,3.91
61346,1.03
220903,4.48
185033,
46012,4.48
87377,4.510000000000002
99083,-26.220000000000002
103746,3.1
165023,-0.34
186663,-3.79
89874,2.41
119635,8.62
115299,-7.24
134079,5.469999999999999
99936,4.139999999999999
261162,3.1
203459,3.1
210455,-10.0
24501,-9.31
28361,6.55
89589,-9.31
90894,-9.31
117487,-15.240000000000002
37971,3.79
113955,-3.1
52160,-12.94
271693,4.48
215551,-0.5599999999999992
198211,3.79
22099,5.17
14944,-0.34
7474,-9.31
159122,1.72
104140,4.48
120217,2.41
249490,0.6499999999999991
263254,0.34
58983,-0.34
195158,7.24
145157,-5.86
61981,-4.48
199202,5.68
70471,-16.310000000000002
269278,-1.03
115441,
42984,3.79
40849,19.990000000000002
131964,10.0
148113,-19.8
148328,-10.629999999999999
6959,10.0
173731,0.34
275155,3.1
282428,0.34
188468,-8.62
9583,-3.79
51244,4.48
126143,-4.48
232313,-3.1
147742,-4.48
224633,-5.17
36378,-7.93
219746,-1.72
138527,28.549999999999997
102902,1.72
1241,2.41
68721,7.29
226985,-1.03
284546,8.62
120643,-1.72
215898,9.31
78497,7.93
273083,1.72
233850,5.619999999999999
217504,4.48
61021,-3.79
95748,0.7299999999999996
39366,19.79
191265,-7.660000000000001
233803,-4.48
223542,-3.0399999999999987
155686,-3.1
277568,-8.62
145212,1.03
58291,7.93
136566,6.55
13833,-44.2
69942,3.79
203575,-4.48
279337,-5.86
108281,5.699999999999999
18679,-7.24
112087,2.41
34133,-6.55
6242,5.86
137034,5.17
78414,-7.93
204575,-2.41
144881,-9.31
92930,-4.72
47914,7.24
203510,8.62
84218,-8.62
9187,2.41
262818,22.95
71546,
135430,7.24
31855,3.79
276551,5.86
40905,1.03
130813,2.700000000000001
219925,9.61
81505,9.31
171494,-4.48
255637,5.17
136433,-10.0
265641,-5.17
84097,10.489999999999998
97059,3.1
241319,-2.41
129373,9.31
37000,-13.120000000000001
185948,7.73
229089,
237621,-8.62
257633,3.799999999999999
107327,9.31
195176,-9.31
230818,
174375,-10.0
8702,-7.93
225355,-10.120000000000001
263142,8.62
191080,-10.0
58187,-7.24
149726,-30.18
63538,-4.48
110636,9.31
125093,5.86
112149,4.48
56544,9.31
84590,27.870000000000005
26759,-2.41
41516,5.17
58917,-3.79
38726,-1.03
149094,-27.63
112853,7.24
175628,-3.280000000000001
138161,-3.79
194754,8.62
63011,0.34
110983,-10.0
592,-7.93
61618,-5.17
276363,-0.34
271353,5.86
95794,1.03
10636,-5.17
29106,-2.41
113615,-6.55
237799,6.75
148265,5.85
247758,-5.86
151974,-5.709999999999999
184363,7.24
214942,-2.41
85561,0.34
225416,23.23
252804,-0.34
108009,-26.95
232932,7.24
254387,7.93
13921,5.550000000000002
274561,-3.1
2174,8.900000000000002
185954,3.1
26937,-1.03
37174,0.34
173522,-7.24
61668,-5.17
79691,
208944,-5.86
233030,4.970000000000002
172375,-2.41
77788,-7.93
260728,-1.72
275540,5.17
145370,-6.55
131823,12.25
126163,-10.0
192955,3.79
139839,-7.93
164969,-8.62
28486,10.0
203829,
23781,-2.41
95720,-9.31
245384,-9.31
270679,3.1
151259,-10.0
39546,-10.0
157541,-4.49
192079,-5.86
219631,1.72
123573,12.499999999999998
281308,11.27
146319,-0.34
114522,-5.86
142130,-10.0
259523,6.55
102652,-8.62
208423,5.86
283312,
165589,-5.86
96929,8.62
171764,6.55
200751,-5.86
22529,-3.79
258955,1.169999999999999
283369,-3.79
143808,9.31
272216,-1.72
29950,-8.22
193397,-10.0
77049,3.79
166890,-3.1
63285,3.79
203473,6.55
194908,-3.1
180206,
27101,3.79
79639,-3.1
235267,-4.48
95632,-4.48
284391,-3.6899999999999995
194553,5.17
113208,-3.1
217004,-5.17
239692,7.24
280330,
249276,-3.79
68590,10.0
155555,-7.93
135489,-9.31
202442,-21.05
119911,1.03
44729,8.279999999999998
166188,9.31
188080,-0.34
135837,-9.31
175507,-2.0600000000000005
150250,
251721,
188545,0.34
190041,5.17
11211,
191951,-3.1
253671,8.62
23128,
144606,-5.17
38089,-6.55
45353,7.24
268665,-18.62
13324,-28.259999999999998
274087,-5.86
163396,4.48
133440,-18.36
55662,-5.17
248586,-9.31
103864,-0.34
125840,11.459999999999999
8803,-7.24
251595,9.31
194322,-1.03
143751,3.79
83562,6.55
98428,-6.55
199047,-3.79
113871,-7.93
123766,7.93
34933,8.62
171467,8.62
142335,8.62
131407,-3.1
141704,-5.17
35101,5.17
95399,6.55
260295,7.23
102438,-5.86
199274,-8.62
241855,24.92
157942,-7.93
65135,0.34
70085,-9.28
38469,1.03
127253,1.72
220318,-1.03
28841,0.34
179002,
25222,3.79
208521,-6.559999999999999
7311,9.31
56372,7.93
194110,27.43
124578,-9.31
