id,qsets_normalized_tat
262225,
119112,18.68
98669,5.86
214558,7.24
260906,
206328,-6.55
263059,-9.4
263782,0.34
214462,3.79
283814,9.31
235737,3.1
93800,3.79
272958,2.87
68288,-4.48
100806,7.24
20701,-7.98
25038,
194788,-3.0999999999999983
116824,10.0
178047,-10.0
12481,5.86
42885,3.79
29380,0.34
180476,-8.62
237675,-10.0
166234,-3.369999999999999
64182,-10.0
249778,9.71
227672,-5.17
122770,-4.48
150953,15.74
14490,2.41
160552,-9.31
135634,-0.34
229844,-9.31
229279,-3.1
80244,6.55
111079,6.55
137084,-3.1
250450,5.17
45373,10.0
2141,7.24
233144,-2.41
276268,7.93
227156,1.03
260665,-1.5
11539,1.72
250397,3.79
130486,-7.24
242863,-10.0
100300,5.17
40741,-2.53
44010,6.55
234184,-7.24
242160,8.62
172111,-2.41
193619,-9.31
175428,-7.24
229412,-10.0
58614,-7.93
140895,-1.72
118998,
72080,-1.72
148653,5.17
244284,-11.33
95534,3.79
255649,-1.03
81466,16.180000000000003
78673,-8.62
174684,-3.1
154525,-7.24
240507,-7.24
217079,1.03
168950,5.17
208022,1.03
40190,-8.64
206236,-10.0
105470,6.55
228604,-35.13
95385,-4.48
85437,4.48
283729,-9.0
156409,-7.93
156860,5.86
87540,-3.1
39180,18.13
30090,-19.18
22710,9.31
269680,
257517,8.62
34294,
72308,1.03
107329,-4.48
71435,-5.9799999999999995
189412,6.55
134728,-1.03
143809,9.31
206199,
97505,4.48
75199,10.0
1207,-5.17
244670,3.1
200936,3.79
228024,-0.34
72540,-5.17
228787,-9.31
99173,3.29
267247,-5.86
219150,6.55
177472,-6.030000000000001
243125,
86190,1.03
99857,2.6500000000000012
100831,1.03
107391,8.62
235020,-4.48
151107,-7.93
89965,
107562,-3.8000000000000003
190501,-10.0
86895,
216167,0.6699999999999999
61115,8.62
283696,3.1
5052,3.1
244405,-11.59
223683,5.86
260092,-1.03
251920,-11.719999999999999
74169,10.0
134277,3.79
39938,5.17
230998,
269550,-1.72
91665,4.83
237233,-2.41
52582,-9.31
61845,-5.17
199013,-7.93
3414,-10.0
102503,-2.41
6956,3.1
60099,5.17
117050,4.48
171028,-7.24
115607,-7.24
133238,-9.190000000000001
277853,-0.34
253858,9.31
160007,1.03
49796,12.34
83701,-2.41
189482,
53470,-7.24
82413,-7.24
90375,5.86
183432,-9.31
56143,-4.33
212013,-1.03
175347,
264196,4.790000000000001
61894,-3.79
277292,
92292,0.34
14294,-3.1
241333,
214703,-10.0
93151,17.72
59019,6.55
8821,-10.0
180125,3.79
92974,-10.0
244082,4.48
213920,3.1
187828,3.1
232994,5.86
204078,-5.210000000000001
244550,-3.7399999999999993
117538,-7.93
105060,6.29
73542,
271791,-5.670000000000002
240444,5.86
180474,0.34
180716,10.0
106623,2.41
248606,
195463,
59027,-8.62
217904,9.31
78373,7.24
147532,-4.48
191866,9.31
101576,4.48
77298,4.48
223749,-1.72
176522,-5.86
253176,4.48
135398,4.479999999999999
196802,7.93
150616,-2.41
8062,-0.34
105963,18.0
192644,7.93
254946,-1.72
190166,
88151,9.31
181318,-1.03
229254,-8.62
122305,6.55
221034,3.79
108868,3.1
85805,1.72
176012,-2.2
71458,-7.93
73892,-0.34
200770,6.55
230013,-4.48
169692,-12.889999999999997
158456,10.0
152722,11.06
116869,-1.03
23899,-2.0900000000000016
25727,7.93
186450,5.269999999999999
182460,-1.03
162734,
42582,-7.24
191853,-5.17
56358,-0.34
34361,-5.489999999999998
28807,-7.93
22656,3.239999999999999
136059,-6.55
174502,-1.03
136867,-9.39
44949,-7.24
248412,31.39
237321,-7.24
142771,-7.93
205262,4.48
32969,-3.1
208550,5.17
60530,-9.75
85399,
112764,-8.62
25611,-1.72
282701,3.16
215204,3.79
228997,-4.4
221872,3.2700000000000005
177854,5.86
172574,
76472,-1.03
20670,
192803,
218841,-1.03
88749,-7.93
5015,3.79
6325,-4.48
67020,-9.31
240222,
215628,
7932,7.24
74719,2.41
194482,6.55
112758,-0.34
136952,6.55
6901,9.31
155339,-4.48
183243,3.79
153999,1.72
19566,-5.17
22993,17.68
225905,-1.03
191037,10.0
245634,-1.03
35720,-1.03
277221,-6.820000000000001
160104,-9.31
102867,9.31
267845,3.1
223181,2.41
105429,5.17
140570,3.1
124050,-10.0
123976,-5.17
24117,-6.55
66296,-0.28
99444,-3.79
203473,-2.41
275393,
60437,-7.2700000000000005
6421,5.17
40798,-6.55
53551,1.03
57988,-6.55
114009,8.62
91176,7.93
12568,
148128,-5.86
30487,1.2200000000000006
187562,-9.139999999999999
267026,-7.93
213532,-1.03
70078,-7.93
226334,
92068,3.1
214644,-5.86
243925,-7.659999999999999
126043,1.72
95160,4.48
155610,-5.17
65367,-5.17
177307,
131747,-5.17
104183,5.17
209333,10.0
17385,-7.24
217320,1.72
34878,-0.34
126754,13.749999999999998
159841,2.41
243163,-7.24
19557,-3.1
105394,
158970,1.03
226804,-10.0
239666,-2.619999999999999
282775,-8.62
61131,7.1800000000000015
216662,5.17
244716,-6.55
112315,7.93
260010,
241945,5.86
186139,2.41
81581,
7065,1.03
28668,0.34
266747,3.1
176689,3.1
23435,8.62
237563,-3.79
14602,
6604,-3.9099999999999997
28799,-13.9
225121,-0.34
271345,1.03
262597,-0.4899999999999995
98274,-7.93
138681,-10.0
166310,8.62
124767,1.72
86939,0.020000000000001128
283767,3.79
186602,9.31
70883,-3.1
183831,13.159999999999998
156961,-18.67
11731,3.1
60475,-14.66
218474,-3.1
195876,9.31
84000,0.20999999999999952
86578,-10.0
41384,5.86
172054,26.82
177644,7.93
127999,7.24
150282,3.79
70507,-2.45
87290,-2.41
69203,30.54
16353,1.72
202012,9.31
7978,-1.72
192054,16.65
163101,-1.72
258141,1.72
159387,
153884,-0.5999999999999991
268224,6.55
194020,-0.8200000000000001
258566,4.48
546,4.48
191903,-1.72
54579,-1.72
103265,-5.039999999999999
278624,7.24
16810,-5.17
35666,0.15
226193,-19.68
144014,8.51
92346,5.17
145033,2.41
202094,-9.090000000000003
193438,5.86
38006,-3.1
114974,-7.24
23392,1.1300000000000008
82381,-5.17
62274,3.79
361,7.93
92890,-6.55
207840,-11.49
73918,
32429,
259774,1.03
172017,8.62
164871,-9.31
240448,1.72
20786,11.09
128403,1.03
283148,-5.419999999999999
45623,
151926,5.86
198184,7.24
194103,3.79
237926,
93852,3.1
25981,10.0
180373,-5.17
272749,
183000,-4.48
209337,-2.41
211043,1.03
99168,8.62
153285,-20.919999999999998
166769,9.31
167156,7.93
25686,-1.03
170573,3.1
234781,5.969999999999999
226,-5.17
42461,-3.79
211974,4.48
124734,7.24
433,-5.86
203454,7.24
117408,8.62
66400,-0.8500000000000001
143450,7.24
96387,-4.48
190641,-6.55
234788,
22538,-9.31
110684,-6.55
58660,-7.66
248405,-5.86
107351,5.86
698,5.86
234673,-5.86
148708,-5.7299999999999995
76063,6.55
212344,3.79
3339,11.04
215688,-10.1
227284,-7.93
230663,-12.77
68584,-4.830000000000002
73381,1.03
96400,1.72
259898,-5.17
95996,4.48
232595,7.93
200088,8.62
269830,7.24
110011,1.03
84817,-7.93
263828,7.93
68805,2.41
19425,3.79
171515,3.79
241735,-7.93
244146,-2.5300000000000002
204852,7.93
33053,5.86
54115,-7.979999999999999
253206,3.79
77444,-2.41
46975,-1.89
161505,-5.17
155731,-3.16
266170,1.72
26043,5.17
151566,7.93
59778,-2.41
159279,-5.17
262933,-7.93
82879,-9.31
148078,
197852,
267823,5.86
128474,5.17
58904,0.34
144576,-10.0
49039,-4.48
168753,-8.62
227860,1.72
253907,3.5399999999999983
283161,-3.1
207895,7.24
191540,9.31
256378,-5.86
282728,-4.48
168574,10.0
210986,6.55
26126,-7.24
115110,-1.4300000000000002
64755,-6.55
101897,9.31
106651,
281466,
6087,
144296,-2.41
237067,
46439,-0.34
274557,4.48
2796,0.34
201912,-7.24
172702,3.79
46026,7.24
281296,0.34
34474,-8.62
13408,-0.34
102506,-7.93
131834,-7.24
61279,-2.41
163795,
180038,20.47
151512,0.34
56392,6.080000000000001
35385,-7.76
22401,-0.6500000000000012
97255,-4.48
29441,-7.24
284488,1.8500000000000014
196078,2.200000000000001
9763,1.72
210245,-4.48
23143,-9.099999999999998
76315,3.79
202920,-0.6599999999999997
161644,-5.17
180916,5.86
9002,6.55
235165,-6.55
247156,5.86
256968,
254708,-5.17
136057,-11.520000000000001
60803,7.93
66515,-21.38
173830,3.79
168812,-4.48
35253,-3.3
41581,3.79
237036,-8.62
205168,7.24
220489,8.62
253254,
201785,-1.03
282311,9.31
39661,7.93
227404,-3.1
133092,1.72
186860,0.34
284096,1.72
164170,-18.93
237805,-2.3500000000000005
273413,10.0
282731,5.86
115429,8.62
94965,-7.72
86146,7.24
280370,-1.03
167156,5.17
274257,-3.79
130981,-1.72
158468,7.93
190547,7.24
123866,
185447,
216867,
200018,-3.1
220029,-0.7300000000000008
112772,-5.86
72456,2.41
266607,5.569999999999999
45071,-7.93
165954,-10.0
226684,-10.930000000000001
135710,-2.41
232839,9.31
246478,3.79
46968,3.79
218291,-2.41
94692,-2.4
150773,-4.98
4167,
219532,
138507,
190392,-7.93
198837,-3.79
16421,7.24
163561,-7.24
258334,
211259,0.34
216386,0.34
180327,-0.34
14658,6.55
1816,2.04
25976,-16.330000000000002
274133,5.86
87106,-8.73
57534,-5.86
263595,-4.48
263348,-3.79
79582,3.1
218007,-1.290000000000001
2094,-5.86
263121,8.280000000000001
7814,-1.72
7612,1.72
226025,
150204,9.31
61477,2.41
70776,-6.55
274788,-15.950000000000001
9022,20.060000000000002
2139,-5.86
49173,-0.34
241080,9.31
83397,0.34
69109,13.840000000000002
38888,3.1
76658,-9.31
38037,-7.24
50125,5.86
219158,-3.1
159824,-9.31
170375,9.31
45737,-3.1
59687,11.12
36737,-1.72
260328,-8.62
40190,5.86
168363,-9.31
258904,3.79
38990,3.1
220975,
127318,
14098,5.17
164297,2.7200000000000006
203888,
40980,-7.24
52305,-4.48
215136,5.86
125416,4.44
207742,-8.14
215596,5.17
85135,5.17
64884,-1.03
263211,0.34
221091,6.55
159275,-3.79
234317,-2.41
18473,-3.1
79670,-10.0
118488,-6.55
213821,-3.1
26057,-7.03
239220,-7.24
186389,-9.31
18322,-3.79
8848,-6.55
30616,-6.55
27045,-10.0
166996,22.4
123642,3.79
229886,2.41
106541,-1.03
258779,
134568,-3.1
829,4.48
93198,-2.8800000000000017
281946,6.55
17171,1.7399999999999993
4792,6.55
249098,-3.79
217537,6.55
53809,-7.93
135154,0.34
137899,2.41
89379,-4.48
254567,-5.86
195903,3.1
155372,10.0
60935,-1.72
110850,5.17
121002,7.93
80545,-3.1
212572,
73388,-1.2199999999999998
64662,-3.1
240667,-4.48
281194,-19.409999999999997
19888,3.79
21771,
87286,9.31
210837,-10.0
260056,2.41
139384,
229121,1.72
35858,-1.72
214822,4.48
96213,0.34
38311,-3.1
21620,
1838,-7.93
28643,5.86
67438,-5.17
11173,9.31
232029,0.34
169433,6.55
24153,1.03
220145,1.03
83137,-0.34
37271,-10.0
254001,5.86
18005,3.1
106794,
5327,-17.51
199014,8.62
157516,7.24
175054,2.12
275326,-11.850000000000001
142253,-1.72
263873,-7.24
18194,-7.170000000000001
232411,-3.79
262425,-4.48
14843,2.800000000000001
195642,1.03
143382,-1.72
281943,7.24
44992,5.17
66696,-4.160000000000001
23050,-5.17
84546,-4.48
149121,7.24
37974,-7.93
132589,5.86
232313,-5.17
116838,3.79
238147,-10.0
29491,
213340,-3.1
231429,-7.24
272358,
146824,1.72
259896,-1.03
46028,-1.72
120841,8.62
60316,-3.8799999999999994
55576,
198798,-10.0
113473,19.480000000000004
18101,6.55
79638,
50991,-4.48
203367,-4.48
154630,-5.86
148836,
11389,-1.03
60728,-2.41
279741,1.72
235088,-5.86
46609,-10.0
115677,-5.17
134727,-3.79
219013,-7.24
167765,1.72
27111,-6.6800000000000015
63782,6.55
29320,-2.41
250232,-8.62
200031,-5.17
84918,6.39
24344,7.800000000000001
169597,1.72
282339,-4.48
176738,6.55
81645,-5.17
42258,1.72
91659,-1.03
222550,-9.31
37162,6.55
135542,-4.48
170626,21.57
189927,
29036,3.1
150342,-2.51
195186,-3.79
25240,0.34
210663,1.03
153363,7.93
2885,-9.31
225917,6.55
96588,-6.55
65748,4.48
184348,12.8
170395,-2.540000000000001
112334,9.31
260257,4.48
283617,-6.55
80177,7.93
33687,3.79
199429,-1.03
138479,
70247,-5.17
104410,-10.0
237533,-10.0
156659,-13.959999999999999
255619,2.41
31614,-6.55
154103,-0.34
136295,-0.34
118279,-4.48
267198,-17.9
115418,
108337,8.57
176454,
158440,-9.05
69396,
86181,0.34
201469,-1.03
48655,-6.55
217349,25.200000000000003
51717,-2.04
171099,-1.03
216144,-2.41
39317,2.41
233620,-5.17
221666,6.55
7610,4.48
188403,9.04
124150,5.86
238808,-1.72
263097,-6.55
163532,-5.86
197675,-2.41
208586,-4.48
217684,9.31
124377,
59210,-3.1
26359,3.79
155148,-9.31
4620,-0.9600000000000009
253355,-4.579999999999998
276139,8.62
174554,3.040000000000001
169061,-3.1
238359,1.72
268951,8.62
75965,0.34
153743,-9.31
139774,-10.0
135884,-7.24
63700,
110523,10.0
12104,3.1
128392,5.86
12616,-7.93
216694,-12.640000000000002
182543,5.17
41499,-7.93
45931,7.24
230342,-0.34
192446,3.8600000000000003
244734,-4.57
57984,5.86
98037,
256481,7.26
182915,-9.139999999999999
193454,-5.17
77963,7.24
156878,2.41
124408,
5921,3.1
34682,5.86
186546,14.83
118353,-1.72
190415,-1.03
187883,
186845,7.24
129634,5.86
218250,3.79
147840,-7.24
277684,
115480,1.03
125,-13.690000000000001
185805,-3.96
140791,
215033,-9.31
136784,-2.4699999999999998
119982,-0.7200000000000002
215485,6.55
176543,-1.72
192815,3.1
126365,8.62
48020,-8.62
43334,3.79
100191,-24.099999999999998
236766,4.48
10366,-21.179999999999996
127920,-9.31
276529,-22.610000000000003
124404,-9.31
8996,-1.72
142369,10.0
112692,
62390,6.55
254713,-13.879999999999999
212531,-8.62
211866,-7.24
65993,-4.48
142386,
194671,
242368,-3.79
174926,8.62
158443,-1.72
138689,-7.24
216609,-2.6300000000000003
71857,
145541,2.41
35193,-7.93
99425,-19.91
250550,-4.48
32503,4.48
154556,-2.41
273510,-15.34
159292,2.41
272721,
283474,7.24
43374,-2.41
2118,0.34
125328,5.33
253079,0.34
87313,-0.46
172788,7.93
39030,-8.95
89735,-7.24
214591,-1.72
283136,-1.72
73197,-3.79
128557,-4.48
270143,-1.03
124268,-7.93
242443,-9.82
109341,2.41
214867,-4.09
59864,-3.1
128422,-1.72
234377,5.17
188278,7.24
119810,7.24
201413,-15.43
48124,-17.62
189580,-0.34
69988,8.149999999999999
251504,5.86
104479,-5.17
246949,2.41
262913,
75514,9.719999999999999
158969,3.1
204743,-5.17
36008,9.31
85332,7.24
175200,2.41
18374,-11.34
123611,-11.23
264169,-1.72
278122,-1.03
274464,5.17
101476,5.17
222106,-1.72
20445,
58883,-8.62
62046,-7.93
200993,-0.28000000000000025
44496,-5.17
125999,-2.3600000000000008
53021,-2.41
240411,7.24
26387,2.41
86349,-7.11
278898,-11.0
270327,-3.1
229961,-3.79
63064,-10.0
147679,10.57
14504,7.24
265792,0.34
91031,-5.86
280504,-3.1
53678,-0.7400000000000007
162964,0.34
228957,
140204,
235310,1.72
163662,0.34
16861,4.48
49443,6.55
155630,
113091,5.86
87557,-3.79
215856,26.99
23237,3.1
179236,2.41
4193,-8.62
544,2.41
259487,2.41
166581,9.31
37939,-8.62
136084,-11.92
146616,-4.19
133892,
176845,-0.1999999999999993
180564,1.03
185400,16.869999999999997
105376,7.93
59231,-1.03
30989,6.55
240444,-10.0
23318,5.88
23425,-26.060000000000006
272617,8.62
232748,7.24
207682,6.55
53524,
231108,-1.72
184736,-2.41
67196,-4.48
254556,4.48
89306,-5.17
65976,-9.31
126007,
34681,6.55
254149,
244657,6.55
213541,-10.0
246954,5.17
120425,10.0
90244,-0.8899999999999988
140908,-8.14
56462,1.72
184633,-3.1
206364,-4.48
69162,6.55
258517,
174061,
179280,3.0300000000000002
95415,-3.79
271389,-1.72
102539,-6.55
74163,6.55
125874,-7.93
112088,-4.48
61659,-10.0
29115,1.8200000000000003
132237,23.93
96919,8.62
65688,2.41
41770,0.34
64055,-5.86
26966,7.24
109684,
188882,8.62
28159,-5.14
51991,-4.48
176530,-8.62
278005,0.34
274778,1.0999999999999996
93480,10.0
195645,3.1
166316,-7.24
64395,4.390000000000001
165413,1.72
77155,0.34
61268,-8.850000000000001
284152,3.79
212953,-1.03
34471,3.1
15177,5.86
184015,-1.72
253090,1.03
20669,1.03
17436,1.03
138584,-5.86
42125,-6.55
36401,-10.0
32400,5.86
86423,-3.1
229027,-5.17
20682,9.31
93182,-10.0
127103,2.6899999999999995
58252,-1.72
42938,12.790000000000001
212508,-3.79
97306,2.41
145349,14.560000000000002
213382,7.24
227904,-6.55
186560,-10.0
254528,21.769999999999996
110841,-8.62
167044,8.53
213288,8.030000000000001
255276,-7.93
32238,-1.72
89098,4.48
111096,-3.1
100200,-5.17
148259,-1.72
145398,-6.55
197165,21.590000000000003
110700,4.48
217510,20.41
217549,-1.03
156527,8.62
206400,17.97
89685,6.55
87492,3.79
235764,6.55
176762,-9.31
212486,-1.03
16506,2.41
48536,12.469999999999999
15158,-12.68
115719,-20.89
82199,1.03
141485,-0.34
209441,-6.67
36606,-1.03
169023,-9.31
115778,-1.03
184433,-1.72
163624,-5.17
134902,-9.31
100601,-7.93
813,7.24
170847,4.48
119224,10.0
113167,1.72
108238,3.79
36634,-3.1
74157,-1.03
173727,
196563,-3.1
241941,-10.0
73187,5.86
208865,-2.41
200887,-10.0
249930,-9.04
233223,9.31
22593,-1.03
48604,3.5700000000000003
137623,3.4499999999999993
97789,-9.31
267987,5.500000000000001
149100,4.48
242450,-3.1
249336,0.35999999999999943
37997,-7.93
108736,
106076,-4.28
69030,-8.62
14748,-9.31
143547,1.72
271573,
2792,-16.39
240068,10.0
237133,5.86
22413,7.24
113273,1.03
240687,1.6500000000000001
180507,-10.0
278471,-5.86
73993,-13.180000000000001
90384,13.2
236325,-5.27
209788,19.86
174963,-4.48
211367,5.17
192012,-16.35
195836,
256518,7.93
227844,-3.79
207762,-5.86
283832,8.62
99358,-2.41
281447,-10.0
220123,-3.79
156265,-8.719999999999999
180298,-6.55
104386,5.86
279297,-5.17
150310,9.31
120581,36.88
13637,2.41
80567,5.86
188046,9.31
107937,1.03
192065,6.65
227106,-5.86
192031,-1.72
257108,0.34
33024,-6.55
117099,5.86
239724,-7.24
200009,-2.41
164515,3.79
250660,-1.72
1329,-8.62
59928,-4.48
36733,2.41
242809,-9.31
279297,-3.1
165442,-1.72
135606,7.93
264266,1.03
202939,
172937,-9.31
125917,29.889999999999997
100978,
214657,-10.0
194442,7.24
271011,-1.72
168979,2.41
183375,
222684,-7.24
236111,-3.79
97656,0.34
193887,-6.55
26377,-7.93
273446,-18.01
159740,-7.24
75979,-1.03
220650,-1.72
263690,4.48
205736,-2.41
250332,5.86
143106,-4.48
16263,0.34
279860,
258717,-17.35
159434,5.17
104286,8.36
23927,2.329999999999999
174621,-6.55
55474,-5.17
189598,10.0
78179,8.62
178625,-2.920000000000001
10275,-1.89
32506,-7.93
32861,-5.480000000000001
170977,-1.72
222783,-1.72
77816,5.86
191621,0.34
255325,-8.62
128896,7.24
204341,-10.0
77653,5.17
31106,9.31
268267,
235911,-1.03
281253,7.24
211479,3.1
81963,9.31
221145,-11.099999999999998
170531,-9.53
272356,-0.34
93148,-0.41999999999999993
91162,-1.72
249148,10.0
65600,-3.1
103381,-5.17
110579,10.0
191381,0.34
240053,-10.0
15001,-7.93
171297,5.17
273223,-19.82
104094,-1.03
134841,-3.79
101281,-5.17
171376,7.24
265723,7.32
277504,0.34
92785,1.72
259235,5.17
159089,12.379999999999999
84309,-7.24
244755,9.31
259921,6.55
218478,-0.34
234447,-4.560000000000001
269079,
107977,0.34
95197,-3.79
245897,-5.5
13285,
172165,-9.370000000000001
20729,-3.1
91153,5.86
166817,-7.93
268077,8.62
225741,-16.13
142742,7.93
169790,7.93
25408,-3.9099999999999993
182625,-19.17
244275,3.1
93144,5.17
99347,
30570,0.34
30175,5.86
246014,-9.31
176270,
90134,-7.24
202853,0.34
196679,-8.629999999999999
178426,-1.42
227165,5.86
101571,3.79
97380,4.48
41172,5.17
279977,5.86
131782,-1.03
229044,0.34
128984,-8.62
85936,-8.62
97877,-1.72
137390,-8.62
15581,7.24
253887,0.02999999999999936
240558,3.79
193709,-13.35
113609,-23.52
97999,-2.0100000000000007
192086,-0.34
225400,5.86
258861,0.34
202245,-1.03
141477,-6.55
241479,-7.0600000000000005
39820,-7.93
137329,-16.589999999999996
119913,-3.1
225134,-7.93
205928,-2.41
76563,-5.86
118471,2.41
218840,7.24
114266,0.34
131672,10.0
2390,9.99
135744,-5.17
144209,
184822,-1.03
263858,3.79
141988,-7.24
176544,-6.55
16166,3.1
5267,4.169999999999998
15882,-26.200000000000003
70871,10.0
176533,-5.86
138855,-5.46
278094,-4.440000000000001
101455,-4.48
166379,8.62
72409,-5.86
280201,-24.19
156210,1.03
73517,8.62
66821,1.72
34333,-5.17
273741,-9.64
67817,-7.1499999999999995
46679,4.48
240728,5.86
261471,-4.48
170907,-2.41
89926,5.17
51699,-4.48
44424,-6.260000000000001
109631,4.48
92669,-5.17
130036,3.9200000000000013
258252,1.03
217289,7.24
155227,-2.209999999999999
18022,5.17
19341,7.93
62404,-6.55
23874,-5.17
241082,-5.17
18362,7.24
161135,-7.399999999999999
266327,7.93
131134,-5.17
152941,5.86
199089,-2.41
80084,3.8200000000000003
74281,14.22
170163,-0.34
63989,
138483,-8.62
89728,13.170000000000002
1826,6.43
141973,-7.93
255954,2.019999999999999
76918,-0.34
166195,1.72
249750,-1.03
276447,-10.0
143347,5.86
76606,7.24
263694,7.93
21180,-5.17
185464,
77786,10.0
133553,-1.03
52118,-3.1
140750,5.86
156660,7.24
117614,7.24
200305,-2.41
7753,-9.31
28865,
281190,-3.79
42304,-7.93
94857,9.31
11347,
89533,-4.48
77224,0.34
261765,-6.55
151881,7.93
233249,-9.31
31990,9.31
155692,-10.0
43592,8.62
171712,-8.780000000000001
218559,-7.93
41325,-3.79
68487,
102381,2.41
91864,-5.17
234673,7.0
205389,
44829,-2.41
109055,-5.17
205178,7.659999999999999
189097,-3.79
174960,2.41
133808,10.0
272177,1.72
206222,-7.93
117092,-8.62
16129,3.1
61944,13.08
207523,-1.03
2143,-2.41
96270,-2.41
214467,-1.03
121573,1.03
225992,5.86
160806,-13.1
84767,-9.31
92031,-10.229999999999999
257753,4.48
63144,10.0
117389,3.1
111027,7.24
65955,-3.1
267579,7.93
180323,25.900000000000002
106612,4.48
167562,1.72
1312,-9.31
214292,10.0
268721,-2.41
41113,7.93
205686,
258091,-1.03
45080,8.62
149799,8.62
38656,-1.03
256237,4.48
76968,-8.62
107183,-3.1
202607,6.55
208800,3.79
284238,16.79
3016,-12.940000000000001
122220,
204163,-14.63
254978,-2.41
34031,6.55
46043,-1.03
156894,-10.0
222051,-3.210000000000001
231363,-4.48
182442,8.62
42857,-2.41
61756,-8.62
215036,0.34
214551,0.34
257192,-2.41
95231,-5.17
74443,-3.1
214527,4.860000000000001
153597,9.31
263174,2.41
265347,-7.24
8755,-3.79
259552,-5.43
109021,7.93
272325,-5.17
253711,-6.55
139268,-10.489999999999998
196055,7.93
53574,-15.649999999999997
15042,
276008,-4.48
239839,3.7599999999999993
146253,6.55
275355,3.1
175519,6.55
153022,-6.450000000000001
84868,1.03
172154,
190515,9.31
282576,5.86
283932,9.31
242244,7.24
56550,-5.17
46057,-2.17
19657,1.03
276149,-10.0
99759,1.03
100488,-7.93
273481,3.79
245019,
181331,3.1
110427,-1.03
245036,
44100,-8.05
159999,3.1
269617,7.139999999999999
223644,-8.62
123031,29.36
98424,1.03
121210,-5.17
91145,-4.48
236795,-7.93
188057,-13.87
186119,3.9399999999999986
140741,-5.86
136584,-2.41
34150,
113013,-2.41
259532,-10.0
265635,-7.93
202631,8.62
240832,-4.48
66925,-4.46
110873,-1.72
133749,
249615,7.24
177519,1.72
216122,0.34
64725,-1.72
223096,
132269,4.48
199673,9.979999999999999
269152,11.47
91172,-0.34
236867,-21.75
242707,-9.26
64555,
141177,
230119,-3.1
150724,-5.17
93503,2.41
225077,1.72
271754,16.55
165416,22.799999999999997
12330,1.339999999999998
